id,name,now_cost,position,team,starts_per_90,chance_of_playing_next_round,cost_change_event_fall,transfers_out,threat_rank_type,selected_by_percent,cost_change_start,cost_change_start_fall,threat_rank,clean_sheets,web_name,ict_index_rank_type,total_points,ep_next,status,ict_index,expected_goals_per_90,clean_sheets_per_90,points_per_game,yellow_cards,now_cost_rank_type,transfers_in,form_rank,saves,event_points,bonus,expected_goals,expected_goals_conceded_per_90,penalties_order,corners_and_indirect_freekicks_order,cost_change_event,in_dreamteam,ep_this,goals_conceded,selected_rank,chance_of_playing_this_round,goals_conceded_per_90,expected_goals_conceded,expected_assists,points_per_game_rank_type,starts,expected_goal_involvements,goals_scored,saves_per_90,creativity,threat,expected_goal_involvements_per_90,ict_index_rank,now_cost_rank,creativity_rank,value_form,news_added,influence,selected_rank_type,creativity_rank_type,influence_rank_type,bps,value_season,expected_assists_per_90,transfers_out_event,assists,influence_rank,news,transfers_in_event,form,minutes,direct_freekicks_order,form_rank_type,points_per_game_rank,dreamteam_count,red_cards
593,Bénie Traoré,55,FWD,Sheffield Utd,1.05,,0,646,75,0.1,0,0,635,0,T.Bénie,75,2,1.4,a,0.0,0.0,0.0,2.0,0,40,601,159,0,2,0,0.00,2.1,,,0,False,1.4,1,469,,1.05,2.01,0.08,21,1,0.08,0,0.0,0.0,0.0,0.08,640,149,639,0.4,,0.0,64,74,75,1,0.4,0.08,646,0,636,,601,2.0,86,,21,159,0,0
638,Vini de Souza Costa,50,MID,Sheffield Utd,0.0,100.0,0,58,229,0.0,0,0,572,0,Vini Souza,239,1,1.1,a,0.0,0.0,0.0,1.0,0,176,66,246,0,1,0,0.00,1.89,,,0,False,0.8,0,643,75.0,0.0,0.21,0.00,111,0,0.00,0,0.0,0.0,0.0,0.0,586,272,580,0.2,2023-08-10T15:30:07.083501Z,0.0,267,237,232,2,0.2,0.0,58,0,578,,66,1.0,10,,111,246,0,0
653,Femi Seriki,40,DEF,Sheffield Utd,0.0,,0,61,104,0.0,0,0,264,0,Seriki,131,0,0.5,a,0.0,0.0,0.0,0.0,0,204,435,369,0,0,0,0.00,0.0,,,0,False,0.5,0,594,,0.0,0.00,0.00,136,0,0.00,0,0.0,0.0,0.0,0.0,323,645,306,0.0,,0.0,206,128,133,0,0.0,0.0,61,0,315,,435,0.0,0,,136,369,0,0
654,Louie Marsh,45,FWD,Sheffield Utd,0.0,,0,101,47,0.0,0,0,469,0,Marsh,47,0,0.5,a,0.0,0.0,0.0,0.0,0,85,678,531,0,0,0,0.00,0.0,,,0,False,0.5,0,584,,0.0,0.00,0.00,58,0,0.00,0,0.0,0.0,0.0,0.0,497,539,489,0.0,,0.0,81,46,45,0,0.0,0.0,101,0,489,,678,0.0,0,,58,531,0,0
655,Andre Brooks,45,MID,Sheffield Utd,0.0,,0,92,163,0.0,0,0,474,0,Brooks,180,1,0.5,a,0.0,0.0,0.0,1.0,0,278,629,222,0,1,0,0.00,0.0,,,0,False,0.5,0,601,,0.0,0.00,0.01,95,0,0.01,0,0.0,0.0,0.0,0.3,502,544,494,0.2,,0.0,243,179,173,3,0.2,0.3,92,0,494,,629,1.0,3,,95,222,0,0
656,Antwoine Hackford,45,FWD,Sheffield Utd,0.0,,0,251,42,0.0,0,0,447,0,Hackford,42,1,0.5,a,0.0,0.0,0.0,1.0,0,80,1410,215,0,1,0,0.00,0.0,,,0,False,0.5,0,541,,0.0,0.00,0.00,25,0,0.00,0,0.0,0.0,0.0,0.0,476,515,468,0.2,,0.0,77,41,40,3,0.2,0.0,251,0,468,,1410,1.0,3,,25,215,0,0
663,Gustavo Hamer,50,MID,Sheffield Utd,0.0,,0,3,214,0.0,0,0,541,0,Hamer,227,0,1.1,a,0.0,0.0,0.0,0.0,0,154,397,579,0,0,0,0.00,0.0,,,0,False,1.1,0,649,,0.0,0.00,0.00,236,0,0.00,0,0.0,0.0,0.0,0.0,561,232,555,0.0,,0.0,271,226,220,0,0.0,0.0,3,0,554,,397,0.0,0,,236,579,0,0
491,Brandon Austin,40,GKP,Spurs,0.0,,0,782,30,0.2,0,0,228,0,Austin,43,0,0.5,a,0.0,0.0,0.0,0.0,0,59,902,336,0,0,0,0.00,0.0,,,0,False,1.0,0,308,,0.0,0.00,0.00,49,0,0.00,0,0.0,0.0,0.0,0.0,289,608,271,0.0,,0.0,50,31,43,0,0.0,0.0,782,0,280,,902,0.0,0,,49,336,0,0
492,Rodrigo Bentancur,55,MID,Spurs,0.0,0.0,0,199,259,0.0,0,0,620,0,Bentancur,265,0,0.0,i,0.0,0.0,0.0,0.0,0,75,70,632,0,0,0,0.00,0.0,,,0,False,0.0,0,634,0.0,0.0,0.00,0.00,268,0,0.00,0,0.0,0.0,0.0,0.0,627,120,625,0.0,2023-07-05T16:30:03.838788Z,0.0,263,264,260,0,0.0,0.0,199,0,622,Knee injury - Expected back 04 Nov,70,0.0,0,,268,632,0,0
493,Yves Bissouma,50,MID,Spurs,1.0,,0,2008,53,0.3,0,0,91,0,Bissouma,24,2,1.1,a,6.3,0.04,0.0,2.0,0,170,3402,140,0,2,0,0.04,2.02,,,0,False,1.6,2,298,,2.0,2.02,0.11,57,1,0.15,0,0.0,25.6,8.0,0.15,47,261,37,0.4,,29.4,86,28,13,20,0.4,0.11,2008,0,41,,3402,2.0,90,,57,140,0,0
494,Bryan Gil Salvatierra,50,MID,Spurs,0.0,0.0,0,123,232,0.0,0,0,576,0,Bryan,242,0,0.0,i,0.0,0.0,0.0,0.0,0,179,23,599,0,0,0,0.00,0.0,,,0,False,0.0,0,646,0.0,0.0,0.00,0.00,247,0,0.00,0,0.0,0.0,0.0,0.0,590,277,584,0.0,2023-08-04T11:00:04.405468Z,0.0,269,240,235,0,0.0,0.0,123,0,582,Groin Injury - Unknown return date,23,0.0,0,,247,599,0,0
495,Ben Davies,45,DEF,Spurs,0.0,,0,6394,142,0.8,0,0,322,0,Davies,162,0,1.5,a,0.0,0.0,0.0,0.0,0,69,854,409,0,0,0,0.00,0.0,,,0,False,2.0,0,195,,0.0,0.00,0.00,164,0,0.00,0,0.0,0.0,0.0,0.0,369,358,357,0.0,,0.0,70,160,164,0,0.0,0.0,6394,0,361,,854,0.0,0,,164,409,0,0
496,Eric Dier,45,DEF,Spurs,0.0,,0,9806,131,1.1,0,0,309,0,Dier,153,0,1.5,a,0.0,0.0,0.0,0.0,0,55,2033,401,0,0,0,0.00,0.0,,,0,False,2.0,0,164,,0.0,0.00,0.00,156,0,0.00,0,0.0,0.0,0.0,0.0,360,342,346,0.0,,0.0,58,150,155,0,0.0,0.0,9806,0,352,,2033,0.0,0,3.0,156,401,0,0
497,Emerson Leite de Souza Junior,45,DEF,Spurs,1.0,,0,4587,15,1.3,0,0,75,0,E.Royal,7,8,1.5,a,7.2,0.05,0.0,8.0,0,129,45718,17,0,8,1,0.05,2.02,,,0,False,2.0,2,147,,2.0,2.02,0.14,6,1,0.19,1,0.0,12.3,11.0,0.19,37,452,91,1.8,,48.6,53,24,1,27,1.8,0.14,4587,0,9,,45718,8.0,90,,6,17,0,0
498,Fraser Forster,40,GKP,Spurs,0.0,0.0,0,32459,6,3.9,0,0,176,0,Forster,20,0,0.0,i,0.0,0.0,0.0,0.0,0,35,230,288,0,0,0,0.00,0.0,,,0,False,0.0,0,88,0.0,0.0,0.00,0.00,26,0,0.00,0,0.0,0.0,0.0,0.0,238,556,219,0.0,2023-08-11T16:00:08.821890Z,0.0,13,7,20,0,0.0,0.0,32459,0,230,Back injury - Unknown return date,230,0.0,0,,26,288,0,0
499,Pierre-Emile Højbjerg,55,MID,Spurs,0.0,,0,7337,250,0.6,0,0,608,0,Højbjerg,257,0,1.6,a,0.0,0.0,0.0,0.0,0,61,773,623,0,0,0,0.00,0.0,,,0,False,2.1,0,224,,0.0,0.00,0.00,261,0,0.00,0,0.0,0.0,0.0,0.0,616,101,613,0.0,,0.0,69,255,251,0,0.0,0.0,7337,0,610,,773,0.0,0,,261,623,0,0
500,Harry Kane,125,FWD,Spurs,0.0,0.0,0,208465,87,1.9,0,0,663,0,Kane,87,0,0.0,u,0.0,0.0,0.0,0.0,0,2,565,660,0,0,0,0.00,0.0,1.0,,0,False,3.6,0,132,,0.0,0.00,0.00,87,0,0.00,0,0.0,0.0,0.0,0.0,663,2,663,0.0,2023-08-12T09:23:00.234032Z,0.0,22,87,87,0,0.0,0.0,208465,0,663,Transferred to Bayern Munich,565,0.0,0,2.0,87,660,0,0
501,Dejan Kulusevski,70,MID,Spurs,1.0,,0,10573,27,1.4,0,0,53,0,Kulusevski,45,2,2.0,a,4.9,0.04,0.0,2.0,0,23,2255,173,0,2,0,0.04,2.02,,3.0,0,False,2.5,2,141,,2.0,2.02,0.36,81,1,0.40,0,0.0,19.8,19.0,0.4,80,36,56,0.3,,10.0,47,39,54,12,0.3,0.36,10573,0,139,,2255,2.0,90,,81,173,0,0
502,Hugo Lloris,50,GKP,Spurs,0.0,,0,7350,66,0.8,0,0,482,0,Lloris,72,0,2.7,a,0.0,0.0,0.0,0.0,0,4,2002,540,0,0,0,0.00,0.0,,,0,False,3.2,0,193,,0.0,0.00,0.00,74,0,0.00,0,0.0,0.0,0.0,0.0,509,152,501,0.0,,0.0,26,66,72,0,0.0,0.0,7350,0,501,,2002,0.0,0,,74,540,0,0
503,Giovani Lo Celso,50,MID,Spurs,0.0,,0,1785,216,0.1,0,0,543,0,Lo Celso,229,0,1.1,a,0.0,0.0,0.0,0.0,0,156,320,581,0,0,0,0.00,0.0,,,0,False,1.6,0,409,,0.0,0.00,0.00,238,0,0.00,0,0.0,0.0,0.0,0.0,563,234,557,0.0,,0.0,129,228,222,0,0.0,0.0,1785,0,556,,320,0.0,0,,238,581,0,0
504,James Maddison,75,MID,Spurs,1.0,,0,26043,24,13.2,0,0,49,0,Maddison,2,9,2.1,a,15.3,0.07,0.0,9.0,1,12,147804,15,0,9,2,0.07,2.02,,1.0,0,False,2.6,2,31,,2.0,2.02,0.94,6,1,1.01,0,0.0,82.9,21.0,1.01,4,21,3,1.2,,49.2,9,2,4,31,1.2,0.94,26043,2,8,,147804,9.0,90,,6,15,0,0
505,Tanguy Ndombélé Alvaro,45,MID,Spurs,0.0,,0,4817,114,0.5,0,0,384,0,Ndombele,133,0,0.5,a,0.0,0.0,0.0,0.0,0,224,1795,459,0,0,0,0.00,0.0,,,0,False,1.0,0,228,,0.0,0.00,0.00,155,0,0.00,0,0.0,0.0,0.0,0.0,418,440,409,0.0,,0.0,72,131,126,0,0.0,0.0,4817,0,409,,1795,0.0,0,,155,459,0,0
506,Pedro Porro,50,DEF,Spurs,0.0,,0,25523,211,2.0,0,0,579,0,Pedro Porro,212,0,1.8,a,0.0,0.0,0.0,0.0,0,32,4679,602,0,0,0,0.00,0.0,,4.0,0,False,2.3,0,127,,0.0,0.00,0.00,211,0,0.00,0,0.0,0.0,0.0,0.0,593,282,587,0.0,,0.0,46,212,212,0,0.0,0.0,25523,0,585,,4679,0.0,0,4.0,211,602,0,0
507,Ivan Perišić,50,DEF,Spurs,0.0,,0,23297,199,3.1,0,0,485,0,Perišić,45,1,1.8,a,2.5,0.0,0.0,1.0,0,12,8468,223,0,1,0,0.00,1.8,,2.0,0,False,2.3,0,103,,0.0,0.30,0.16,84,0,0.16,0,0.0,16.3,0.0,0.96,135,155,71,0.2,,8.4,35,18,64,8,0.2,0.96,23297,0,157,,8468,1.0,15,5.0,84,223,0,0
508,Sergio Reguilón,45,DEF,Spurs,0.0,,0,2220,160,0.2,0,0,355,0,Reguilón,176,0,1.5,a,0.0,0.0,0.0,0.0,0,95,431,439,0,0,0,0.00,0.0,,,0,False,2.0,0,319,,0.0,0.00,0.00,180,0,0.00,0,0.0,0.0,0.0,0.0,398,400,386,0.0,,0.0,122,174,178,0,0.0,0.0,2220,0,390,,431,0.0,0,,180,439,0,0
509,Richarlison de Andrade,70,MID,Spurs,1.0,,0,24146,15,4.2,0,0,34,0,Richarlison,36,2,2.0,a,5.4,0.21,0.0,2.0,0,21,18015,171,0,2,0,0.21,2.02,,,0,False,2.5,2,81,,2.0,2.02,0.01,79,1,0.22,0,0.0,13.5,32.0,0.22,66,34,82,0.3,,8.4,28,55,67,3,0.3,0.01,24146,0,158,,18015,2.0,90,,79,171,0,0
510,Joe Rodon,40,DEF,Spurs,0.0,0.0,0,3632,80,0.2,0,0,227,0,Rodon,108,0,0.0,u,0.0,0.0,0.0,0.0,0,179,0,335,0,0,0,0.00,0.0,,,0,False,0.0,0,344,0.0,0.0,0.00,0.00,114,0,0.00,0,0.0,0.0,0.0,0.0,288,607,270,0.0,2023-08-11T10:47:30.310788Z,0.0,130,105,109,0,0.0,0.0,3632,0,279,Season long loan to Leeds United,0,0.0,0,,114,335,0,0
511,Cristian Romero,45,DEF,Spurs,6.92,75.0,0,10539,7,1.0,0,0,29,0,Romero,8,7,1.1,d,6.7,3.53,0.0,7.0,0,114,7811,23,0,7,0,0.51,0.0,,,0,False,2.0,0,168,,0.0,0.00,0.01,9,1,0.52,1,0.0,0.3,33.0,3.6,43,428,198,1.6,2023-08-13T21:30:07.025180Z,34.0,60,73,8,15,1.6,0.07,10539,0,24,Head injury - 75% chance of playing,7811,7.0,13,,9,23,0,0
512,Davinson Sánchez,45,DEF,Spurs,0.0,,0,1284,33,0.2,0,0,120,0,Sánchez,40,0,1.5,a,2.6,0.14,0.0,0.0,1,83,517,428,0,0,0,0.12,2.39,,,0,False,2.0,2,347,,2.37,2.02,0.03,173,0,0.15,0,0.0,5.0,4.0,0.18,127,383,132,0.0,,17.0,133,39,37,9,0.0,0.04,1284,0,87,,517,0.0,76,,173,428,0,0
513,Pape Matar Sarr,45,MID,Spurs,0.0,,0,6784,29,1.0,0,0,56,0,Sarr,60,1,0.5,a,3.0,0.72,0.0,1.0,0,258,4532,213,0,1,0,0.12,1.8,,,0,False,1.0,0,171,,0.0,0.30,0.01,91,0,0.13,0,0.0,1.9,17.0,0.78,116,510,154,0.2,,10.8,56,89,49,4,0.2,0.06,6784,0,130,,4532,1.0,15,,91,213,0,0
514,Ryan Sessegnon,45,DEF,Spurs,0.0,0.0,0,156,154,0.0,0,0,348,0,Sessegnon,170,0,0.0,i,0.0,0.0,0.0,0.0,0,86,30,433,0,0,0,0.00,0.0,,,0,False,0.0,0,635,0.0,0.0,0.00,0.00,175,0,0.00,0,0.0,0.0,0.0,0.0,391,389,379,0.0,2023-07-12T00:30:03.648310Z,0.0,214,168,172,0,0.0,0.0,156,0,383,Hamstring injury - Unknown return date,30,0.0,0,,175,433,0,0
515,Oliver Skipp,50,MID,Spurs,1.22,,0,2367,68,0.2,0,0,124,0,Skipp,90,1,1.1,a,1.1,0.0,0.0,1.0,1,160,751,240,0,1,0,0.00,2.09,,,0,False,1.6,2,320,,2.43,1.72,0.01,107,1,0.01,0,0.0,5.1,4.0,0.01,194,242,131,0.2,,2.2,94,79,93,8,0.2,0.01,2367,0,204,,751,1.0,74,,107,240,0,0
516,Son Heung-min,90,MID,Spurs,1.22,,0,38560,18,5.6,0,0,37,0,Son,53,2,2.5,a,3.7,0.1,0.0,2.0,0,3,40475,177,0,2,0,0.08,2.09,3.0,1.0,0,False,3.0,2,67,,2.43,1.72,0.05,84,1,0.13,0,0.0,6.8,31.0,0.16,100,5,125,0.2,,0.0,20,75,283,5,0.2,0.06,38560,0,662,,40475,2.0,74,1.0,84,177,0,0
517,Djed Spence,40,DEF,Spurs,0.0,,0,3158,83,0.6,0,0,236,0,Spence,111,0,0.5,a,0.0,0.0,0.0,0.0,0,182,2186,343,0,0,0,0.00,0.0,,,0,False,1.0,0,211,,0.0,0.00,0.00,117,0,0.00,0,0.0,0.0,0.0,0.0,296,616,279,0.0,,0.0,77,108,112,0,0.0,0.0,3158,0,287,,2186,0.0,0,,117,343,0,0
518,Japhet Tanganga,40,DEF,Spurs,0.0,,0,4245,74,0.9,0,0,218,0,Tanganga,102,0,0.5,a,0.0,0.0,0.0,0.0,0,173,3392,326,0,0,0,0.00,0.0,,,0,False,1.0,0,180,,0.0,0.00,0.00,108,0,0.00,0,0.0,0.0,0.0,0.0,279,598,261,0.0,,0.0,66,99,103,0,0.0,0.0,4245,0,270,,3392,0.0,0,,108,326,0,0
519,Destiny Udogie,45,DEF,Spurs,1.0,,0,4137,46,2.3,0,0,146,0,Udogie,31,1,1.5,a,3.5,0.0,0.0,1.0,0,146,8422,214,0,1,0,0.00,2.02,,,0,False,2.0,2,121,,2.0,2.02,0.04,81,1,0.04,0,0.0,17.3,2.0,0.04,101,513,66,0.2,,15.8,42,14,42,16,0.2,0.04,4137,0,95,,8422,1.0,90,,81,214,0,0
520,Guglielmo Vicario,50,GKP,Spurs,1.0,,0,2824,71,0.5,0,0,535,0,Vicario,75,1,2.7,a,0.0,0.0,0.0,1.0,1,9,1191,237,4,1,0,0.00,2.02,,,0,False,3.2,2,240,,2.0,2.02,0.00,20,1,0.00,0,4.0,0.0,0.0,0.0,556,226,550,0.2,,0.0,34,71,75,15,0.2,0.0,2824,0,549,,1191,1.0,90,,20,237,0,0
521,Alfie Whiteman,40,GKP,Spurs,0.0,0.0,0,2701,26,0.3,0,0,213,0,Whiteman,39,0,0.0,i,0.0,0.0,0.0,0.0,0,55,148,321,0,0,0,0.00,0.0,,,0,False,0.0,0,299,0.0,0.0,0.00,0.00,45,0,0.00,0,0.0,0.0,0.0,0.0,274,593,256,0.0,2023-08-11T16:00:08.892883Z,0.0,47,27,39,0,0.0,0.0,2701,0,265,Ankle injury - Unknown return date,148,0.0,0,,45,321,0,0
583,Manor Solomon,55,MID,Spurs,0.0,,0,1760,264,0.1,0,0,625,0,Solomon,268,0,1.6,a,0.0,0.0,0.0,0.0,0,86,223,635,0,0,0,0.00,0.0,,,0,False,2.1,0,391,,0.0,0.00,0.00,271,0,0.00,0,0.0,0.0,0.0,0.0,630,133,628,0.0,,0.0,123,267,263,0,0.0,0.0,1760,0,625,,223,0.0,0,,271,635,0,0
639,Micky van de Ven,45,DEF,Spurs,1.0,,0,1287,196,0.3,0,0,455,0,Van de Ven,201,1,1.5,a,0.0,0.04,0.0,1.0,0,149,3315,218,0,1,0,0.04,2.02,,,0,False,2.0,2,286,,2.0,2.02,0.03,83,1,0.07,0,0.0,0.0,0.0,0.07,484,525,476,0.2,,0.0,109,201,202,20,0.2,0.03,1287,0,476,,3315,1.0,90,,83,218,0,0
640,Dane Scarlett,45,FWD,Spurs,0.0,,0,2835,44,0.4,0,0,452,0,Scarlett,44,0,0.5,a,0.0,0.0,0.0,0.0,0,82,3251,517,0,0,0,0.00,0.0,,,0,False,1.0,0,258,,0.0,0.00,0.00,55,0,0.00,0,0.0,0.0,0.0,0.0,481,521,473,0.0,,0.0,46,43,42,0,0.0,0.0,2835,0,473,,3251,0.0,0,,55,517,0,0
641,Alejo Véliz,55,FWD,Spurs,0.0,,0,1152,76,0.1,0,0,636,0,Veliz,76,0,1.4,a,0.0,0.0,0.0,0.0,0,41,1012,641,0,0,0,0.00,0.0,,,0,False,1.9,0,472,,0.0,0.00,0.00,77,0,0.00,0,0.0,0.0,0.0,0.0,641,150,640,0.0,,0.0,66,75,76,0,0.0,0.0,1152,0,637,,1012,0.0,0,,77,641,0,0
522,Nayef Aguerd,45,DEF,West Ham,1.0,,0,2894,165,0.6,0,0,362,0,N.Aguerd,70,2,2.0,a,1.4,0.0,0.0,2.0,0,104,1581,109,0,2,0,0.00,1.37,,,0,False,2.0,1,220,,1.0,1.37,0.00,38,1,0.00,0,0.0,0.1,0.0,0.0,186,411,208,0.4,,13.6,82,75,47,8,0.4,0.0,2894,0,108,,1581,2.0,90,,38,109,0,0
523,Michail Antonio,60,FWD,West Ham,1.17,,0,23724,23,2.3,0,0,162,1,Antonio,20,1,2.1,a,1.1,0.0,1.17,1.0,1,21,7761,266,0,1,0,0.00,0.5,,,0,False,2.1,0,120,,0.0,0.43,0.01,33,1,0.01,0,0.0,0.8,2.0,0.01,195,58,181,0.2,,8.6,20,20,14,5,0.2,0.01,23724,0,155,,7761,1.0,77,,33,266,0,0
524,Alphonse Areola,40,GKP,West Ham,1.0,,0,21139,12,23.4,0,0,186,0,Areola,8,3,1.0,a,2.1,0.0,0.0,3.0,0,41,60724,66,4,3,0,0.00,1.37,,,0,False,1.0,1,14,,1.0,1.37,0.00,6,1,0.00,0,4.0,0.0,0.0,0.0,152,566,229,0.8,,21.2,2,13,7,16,0.8,0.0,21139,0,66,,60724,3.0,90,,6,66,0,0
525,Saïd Benrahma,60,MID,West Ham,1.0,,0,7565,21,0.9,0,0,44,0,Benrahma,29,2,2.2,a,6.0,0.08,0.0,2.0,0,41,2874,162,0,2,0,0.08,1.37,2.0,,0,False,2.2,1,179,,1.0,1.37,0.27,72,1,0.35,0,0.0,27.0,24.0,0.35,56,68,33,0.3,,9.2,58,25,59,7,0.3,0.27,7565,0,148,,2874,2.0,90,2.0,72,162,0,0
526,Jarrod Bowen,70,MID,West Ham,1.0,,0,15197,12,4.8,0,0,31,0,Bowen,7,9,2.5,a,11.7,0.22,0.0,9.0,1,18,37040,14,0,9,3,0.22,1.37,4.0,1.0,0,False,2.5,1,73,,1.0,1.37,0.35,5,1,0.57,1,0.0,43.5,33.0,0.57,13,31,11,1.3,,40.8,24,7,6,29,1.3,0.35,15197,0,18,,37040,9.0,90,4.0,5,14,0,0
527,Maxwel Cornet,55,MID,West Ham,0.0,,0,744,251,0.1,0,0,609,0,Cornet,111,1,2.1,a,0.2,0.0,0.0,1.0,0,62,107,254,0,1,0,0.00,0.0,,,0,False,2.1,0,455,,0.0,0.00,0.00,116,0,0.00,0,0.0,0.0,0.0,0.0,228,102,614,0.2,,2.2,155,256,94,2,0.2,0.0,744,0,205,,107,1.0,1,,116,254,0,0
528,Vladimír Coufal,45,DEF,West Ham,1.0,,0,1212,148,0.3,0,0,336,0,Coufal,25,2,2.0,a,4.4,0.0,0.0,2.0,0,76,1273,106,0,2,0,0.00,1.37,,,0,False,2.0,1,284,,1.0,1.37,0.16,36,1,0.16,0,0.0,24.2,0.0,0.16,88,373,39,0.4,,19.8,108,10,33,12,0.4,0.16,1212,0,75,,1273,2.0,90,,36,106,0,0
529,Conor Coventry,45,MID,West Ham,0.0,,0,775,112,0.1,0,0,375,0,Coventry,131,0,1.0,a,0.0,0.0,0.0,0.0,0,222,458,451,0,0,0,0.00,0.0,,,0,False,1.0,0,441,,0.0,0.00,0.00,153,0,0.00,0,0.0,0.0,0.0,0.0,411,429,401,0.0,,0.0,150,129,124,0,0.0,0.0,775,0,402,,458,0.0,0,,153,451,0,0
530,Aaron Cresswell,45,DEF,West Ham,0.0,,0,8102,122,1.0,0,0,292,0,Cresswell,146,0,2.0,a,0.0,0.0,0.0,0.0,0,42,1217,391,0,0,0,0.00,0.0,,3.0,0,False,2.0,0,173,,0.0,0.00,0.00,150,0,0.00,0,0.0,0.0,0.0,0.0,347,321,331,0.0,,0.0,62,143,148,0,0.0,0.0,8102,0,339,,1217,0.0,0,1.0,150,391,0,0
531,Flynn Downes,50,MID,West Ham,0.0,,0,291,222,0.0,0,0,555,0,Downes,233,0,1.6,a,0.0,0.0,0.0,0.0,0,165,70,587,0,0,0,0.00,0.0,,,0,False,1.6,0,563,,0.0,0.00,0.00,241,0,0.00,0,0.0,0.0,0.0,0.0,572,251,566,0.0,,0.0,220,232,226,0,0.0,0.0,291,0,565,,70,0.0,0,,241,587,0,0
532,Emerson Palmieri dos Santos,45,DEF,West Ham,1.0,,0,1910,32,0.4,0,0,119,0,Emerson,19,1,2.0,a,5.0,0.0,0.0,1.0,1,62,1002,188,0,1,0,0.00,1.37,,2.0,0,False,2.0,1,256,,1.0,1.37,0.25,62,1,0.25,0,0.0,26.0,4.0,0.25,73,350,35,0.2,,20.4,93,8,30,8,0.2,0.25,1910,0,71,,1002,1.0,90,,62,188,0,0
533,Lukasz Fabianski,45,GKP,West Ham,0.0,,0,23297,48,3.0,0,0,283,0,Fabianski,60,0,2.4,a,0.0,0.0,0.0,0.0,0,12,3403,385,0,0,0,0.00,0.0,,,0,False,2.4,0,104,,0.0,0.00,0.00,66,0,0.00,0,0.0,0.0,0.0,0.0,340,312,323,0.0,,0.0,15,49,60,0,0.0,0.0,23297,0,332,,3403,0.0,0,,66,385,0,0
534,Pablo Fornals Malla,50,MID,West Ham,1.06,,0,754,30,0.1,0,0,58,0,P.Fornals,52,2,1.6,a,3.9,0.1,0.0,2.0,0,164,323,136,0,2,0,0.09,1.43,,5.0,0,False,1.6,1,427,,1.06,1.35,0.09,54,1,0.18,0,0.0,12.8,17.0,0.2,96,249,88,0.4,,8.8,140,60,61,8,0.4,0.1,754,0,150,,323,2.0,85,,54,136,0,0
535,Danny Ings,60,FWD,West Ham,0.0,,0,22733,19,1.8,0,0,102,0,Ings,21,1,2.1,a,1.0,0.9,0.0,1.0,0,22,3389,269,0,1,0,0.12,7.05,,,0,False,2.1,1,135,,7.5,0.94,0.00,34,0,0.12,0,0.0,0.0,7.0,0.9,198,62,642,0.2,,3.0,23,76,20,1,0.2,0.0,22733,0,198,,3389,1.0,12,,34,269,0,0
536,Ben Johnson,45,DEF,West Ham,0.0,,0,588,172,0.1,0,0,376,0,Johnson,183,0,2.0,a,0.0,0.0,0.0,0.0,0,115,63,452,0,0,0,0.00,0.0,,,0,False,2.0,0,458,,0.0,0.00,0.00,186,0,0.00,0,0.0,0.0,0.0,0.0,412,430,402,0.0,,0.0,178,182,184,0,0.0,0.0,588,0,403,,63,0.0,0,,186,452,0,0
537,Thilo Kehrer,45,DEF,West Ham,0.0,,0,1128,162,0.2,0,0,357,0,Kehrer,177,1,2.0,a,0.0,0.0,0.0,1.0,0,99,161,194,0,1,0,0.00,0.45,,,0,False,2.0,0,362,,0.0,0.02,0.00,68,0,0.00,0,0.0,0.0,0.0,0.0,399,404,387,0.2,,0.2,141,175,81,3,0.2,0.0,1128,0,219,,161,1.0,4,,68,194,0,0
538,Divin Mubama,45,FWD,West Ham,0.0,,0,43686,43,11.7,0,0,448,0,Mubama,43,0,1.0,a,0.0,0.0,0.0,0.0,0,81,20357,513,0,0,0,0.00,0.0,,,0,False,1.0,0,33,,0.0,0.00,0.00,54,0,0.00,0,0.0,0.0,0.0,0.0,477,516,469,0.0,,0.0,7,42,41,0,0.0,0.0,43686,0,469,,20357,0.0,0,,54,513,0,0
539,Lucas Tolentino Coelho de Lima,60,MID,West Ham,1.0,,0,13807,37,1.5,0,0,65,0,L.Paquetá,25,1,2.2,a,6.1,0.18,0.0,1.0,1,46,5587,272,0,1,0,0.18,1.37,3.0,,0,False,2.2,1,139,,1.0,1.37,0.21,130,1,0.39,0,0.0,29.4,16.0,0.39,51,76,30,0.2,,15.2,46,22,35,11,0.2,0.21,13807,0,98,,5587,1.0,90,3.0,130,272,0,0
541,Gianluca Scamacca,60,FWD,West Ham,0.0,0.0,0,2474,78,0.0,0,0,644,0,Scamacca,78,0,0.0,u,0.0,0.0,0.0,0.0,0,24,0,648,0,0,0,0.00,0.0,,,0,False,0.0,0,510,0.0,0.0,0.00,0.00,79,0,0.00,0,0.0,0.0,0.0,0.0,648,72,648,0.0,2023-08-09T08:38:29.554289Z,0.0,71,78,78,0,0.0,0.0,2474,0,645,Permanent transfer to Atalanta BC,0,0.0,0,,79,648,0,0
542,Tomáš Souček,50,MID,West Ham,1.0,,0,5053,35,1.3,0,0,63,0,Souček,28,7,1.6,a,6.0,0.37,0.0,7.0,0,163,17152,26,0,7,2,0.37,1.37,,,0,False,1.6,1,148,,1.0,1.37,0.01,8,1,0.38,0,0.0,11.0,16.0,0.38,55,247,105,1.4,,32.8,50,68,12,24,1.4,0.01,5053,1,33,,17152,7.0,90,,8,26,0,0
